Temperature (K)	Pressure (MPa)	"Density (l, mol/m3)"	"Volume (l, m3/mol)"	"Internal Energy (l, kJ/mol)"	"Enthalpy (l, kJ/mol)"	"Entropy (l, J/mol*K)"	"Cv (l, J/mol*K)"	"Cp (l, J/mol*K)"	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
808	0.1								14.89479248	0.067137558	57.48416337	64.19791921	160.8901568	30.53021427	38.87632191	688.6560635	4.389971564	29.99422464	0.071408507	vapor
809	0.1								14.87633444	0.06722086	57.51471563	64.23680167	160.9382489	30.54261674	38.88858841	689.0530021	4.374477114	30.03479667	0.0715368	vapor
810	0.1								14.85792225	0.067304162	57.54528023	64.27569639	160.9862968	30.5550239	38.90086042	689.4496487	4.35905804	30.07535937	0.071665157	vapor
811	0.1								14.83955573	0.067387462	57.57585718	64.31460339	161.0343005	30.56743573	38.9131379	689.8460042	4.343713853	30.11591271	0.071793578	vapor
812	0.1								14.8212347	0.067470762	57.60644646	64.35352267	161.0822602	30.5798522	38.9254208	690.242069	4.328444065	30.15645667	0.071922064	vapor
813	0.1								14.80295901	0.067554061	57.63704811	64.39245423	161.1301759	30.59227327	38.9377091	690.6378438	4.313248195	30.19699122	0.072050613	vapor
814	0.1								14.78472847	0.06763736	57.6676621	64.43139809	161.1780479	30.60469892	38.95000277	691.0333292	4.298125762	30.23751633	0.072179227	vapor
815	0.1								14.76654293	0.067720658	57.69828846	64.47035424	161.2258762	30.61712912	38.96230175	691.4285258	4.283076294	30.278032	0.072307905	vapor
816	0.1								14.7484022	0.067803955	57.72892719	64.50932269	161.273661	30.62956384	38.97460603	691.8234344	4.268099318	30.31853818	0.072436646	vapor
817	0.1								14.73030614	0.067887252	57.75957829	64.54830345	161.3214023	30.64200305	38.98691556	692.2180554	4.253194367	30.35903487	0.072565451	vapor
818	0.1								14.71225457	0.067970548	57.79024176	64.58729653	161.3691002	30.65444672	38.99923031	692.6123895	4.23836098	30.39952202	0.072694319	vapor
819	0.1								14.69424733	0.068053843	57.82091762	64.62630192	161.4167549	30.66689482	39.01155024	693.0064373	4.223598695	30.43999963	0.072823251	vapor
820	0.1								14.67628425	0.068137138	57.85160586	64.66531963	161.4643666	30.67934733	39.02387533	693.4001995	4.208907058	30.48046767	0.072952246	vapor
821	0.1								14.65836517	0.068220432	57.8823065	64.70434967	161.5119352	30.6918042	39.03620552	693.7936766	4.194285617	30.52092612	0.073081304	vapor
822	0.1								14.64048993	0.068303725	57.91301953	64.74339204	161.5594609	30.70426542	39.0485408	694.1868693	4.179733924	30.56137495	0.073210424	vapor
823	0.1								14.62265837	0.068387018	57.94374496	64.78244675	161.6069438	30.71673095	39.06088112	694.5797782	4.165251533	30.60181414	0.073339608	vapor
824	0.1								14.60487032	0.06847031	57.9744828	64.82151381	161.6543841	30.72920077	39.07322645	694.9724038	4.150838005	30.64224367	0.073468855	vapor
825	0.1								14.58712563	0.068553602	58.00523304	64.86059321	161.7017818	30.74167484	39.08557675	695.3647468	4.136492901	30.68266351	0.073598163	vapor
826	0.1								14.56942414	0.068636893	58.0359957	64.89968496	161.749137	30.75415313	39.097932	695.7568078	4.122215787	30.72307365	0.073727535	vapor
827	0.1								14.55176569	0.068720183	58.06677078	64.93878907	161.7964499	30.76663562	39.11029214	696.1485874	4.108006234	30.76347407	0.073856969	vapor
828	0.1								14.53415012	0.068803473	58.09755828	64.97790555	161.8437206	30.77912227	39.12265716	696.5400862	4.093863814	30.80386473	0.073986464	vapor
829	0.1								14.51657727	0.068886762	58.12835821	65.01703439	161.8909491	30.79161306	39.13502701	696.9313048	4.079788104	30.84424562	0.074116022	vapor
830	0.1								14.49904699	0.06897005	58.15917058	65.0561756	161.9381357	30.80410795	39.14740166	697.3222438	4.065778684	30.88461673	0.074245642	vapor
831	0.1								14.48155913	0.069053338	58.18999538	65.09532919	161.9852803	30.81660692	39.15978108	697.7129038	4.051835136	30.92497802	0.074375324	vapor
832	0.1								14.46411353	0.069136625	58.22083262	65.13449517	162.0323831	30.82910994	39.17216522	698.1032854	4.037957048	30.96532947	0.074505067	vapor
833	0.1								14.44671003	0.069219912	58.2516823	65.17367353	162.0794442	30.84161697	39.18455406	698.4933892	4.024144009	31.00567107	0.074634872	vapor
834	0.1								14.42934848	0.069303198	58.28254444	65.21286428	162.1264637	30.85412799	39.19694756	698.8832157	4.010395612	31.0460028	0.074764738	vapor
835	0.1								14.41202874	0.069386484	58.31341903	65.25206742	162.1734417	30.86664297	39.20934569	699.2727656	3.996711455	31.08632463	0.074894665	vapor
836	0.1								14.39475064	0.069469769	58.34430608	65.29128297	162.2203783	30.87916188	39.22174841	699.6620395	3.983091135	31.12663654	0.075024654	vapor
837	0.1								14.37751404	0.069553053	58.37520559	65.33051092	162.2672736	30.89168468	39.23415568	700.0510379	3.969534257	31.16693851	0.075154704	vapor
838	0.1								14.36031879	0.069636337	58.40611757	65.36975128	162.3141278	30.90421135	39.24656748	700.4397615	3.956040425	31.20723053	0.075284814	vapor
839	0.1								14.34316474	0.06971962	58.43704202	65.40900406	162.3609409	30.91674186	39.25898377	700.8282107	3.94260925	31.24751257	0.075414986	vapor
840	0.1								14.32605174	0.069802903	58.46797895	65.44826925	162.407713	30.92927618	39.27140451	701.2163863	3.929240342	31.28778462	0.075545218	vapor
841	0.1								14.30897964	0.069886185	58.49892836	65.48754687	162.4544443	30.94181428	39.28382966	701.6042887	3.915933317	31.32804665	0.07567551	vapor
842	0.1								14.2919483	0.069969467	58.52989025	65.52683691	162.5011348	30.95435612	39.2962592	701.9919186	3.902687793	31.36829864	0.075805863	vapor
843	0.1								14.27495756	0.070052748	58.56086462	65.56613939	162.5477846	30.96690168	39.30869309	702.3792765	3.889503391	31.40854057	0.075936277	vapor
844	0.1								14.25800729	0.070136028	58.59185149	65.6054543	162.5943939	30.97945093	39.3211313	702.7663631	3.876379735	31.44877244	0.07606675	vapor
845	0.1								14.24109734	0.070219308	58.62285085	65.64478165	162.6409627	30.99200384	39.33357378	703.1531788	3.863316453	31.4889942	0.076197284	vapor
846	0.1								14.22422756	0.070302587	58.65386272	65.68412145	162.6874911	31.00456038	39.34602051	703.5397243	3.850313173	31.52920586	0.076327877	vapor
847	0.1								14.20739782	0.070385866	58.68488709	65.72347369	162.7339793	31.01712052	39.35847146	703.9260002	3.837369529	31.56940738	0.076458531	vapor
848	0.1								14.19060796	0.070469144	58.71592396	65.76283839	162.7804273	31.02968423	39.37092657	704.312007	3.824485157	31.60959875	0.076589243	vapor
849	0.1								14.17385784	0.070552422	58.74697335	65.80221555	162.8268353	31.04225147	39.38338584	704.6977452	3.811659695	31.64977995	0.076720016	vapor
850	0.1								14.15714733	0.070635699	58.77803525	65.84160517	162.8732033	31.05482222	39.39584921	705.0832155	3.798892783	31.68995096	0.076850848	vapor
851	0.1								14.14047628	0.070718976	58.80910967	65.88100725	162.9195314	31.06739645	39.40831665	705.4684184	3.786184067	31.73011177	0.076981739	vapor
852	0.1								14.12384455	0.070802252	58.84019661	65.9204218	162.9658198	31.07997413	39.42078814	705.8533544	3.773533192	31.77026236	0.07711269	vapor
853	0.1								14.10725201	0.070885527	58.87129608	65.95984883	163.0120685	31.09255523	39.43326363	706.2380243	3.760939809	31.8104027	0.077243699	vapor
854	0.1								14.09069851	0.070968803	58.90240808	65.99928833	163.0582777	31.10513972	39.44574309	706.6224284	3.748403569	31.85053278	0.077374768	vapor
855	0.1								14.07418392	0.071052077	58.93353261	66.03874031	163.1044474	31.11772756	39.45822648	707.0065674	3.735924128	31.89065258	0.077505895	vapor
856	0.1								14.0577081	0.071135351	58.96466968	66.07820478	163.1505777	31.13031873	39.47071378	707.3904418	3.723501142	31.93076209	0.077637081	vapor
857	0.1								14.0412709	0.071218625	58.99581929	66.11768174	163.1966687	31.1429132	39.48320495	707.7740522	3.711134272	31.97086128	0.077768326	vapor
858	0.1								14.0248722	0.071301897	59.02698145	66.15717119	163.2427205	31.15551094	39.49569996	708.1573991	3.69882318	32.01095015	0.077899629	vapor
859	0.1								14.00851187	0.07138517	59.05815615	66.19667314	163.2887333	31.16811191	39.50819876	708.5404831	3.686567532	32.05102866	0.07803099	vapor
860	0.1								13.99218975	0.071468442	59.08934341	66.23618759	163.334707	31.18071609	39.52070132	708.9233048	3.674366995	32.09109682	0.07816241	vapor
861	0.1								13.97590573	0.071551713	59.12054322	66.27571455	163.3806419	31.19332345	39.53320762	709.3058647	3.662221241	32.13115459	0.078293888	vapor
862	0.1								13.95965966	0.071634984	59.15175558	66.31525401	163.426538	31.20593395	39.54571762	709.6881633	3.650129941	32.17120196	0.078425424	vapor
863	0.1								13.94345142	0.071718255	59.18298052	66.35480598	163.4723954	31.21854757	39.55823128	710.0702013	3.63809277	32.21123891	0.078557018	vapor
864	0.1								13.92728087	0.071801525	59.21421801	66.39437047	163.5182141	31.23116428	39.57074857	710.4519791	3.626109408	32.25126544	0.078688669	vapor
865	0.1								13.91114787	0.071884794	59.24546808	66.43394748	163.5639943	31.24378404	39.58326945	710.8334972	3.614179533	32.29128151	0.078820378	vapor
866	0.1								13.89505231	0.071968063	59.27673071	66.47353701	163.6097361	31.25640682	39.5957939	711.2147564	3.602302828	32.33128712	0.078952145	vapor
867	0.1								13.87899404	0.072051331	59.30800592	66.51313907	163.6554396	31.2690326	39.60832187	711.595757	3.590478979	32.37128225	0.079083969	vapor
868	0.1								13.86297294	0.072134599	59.33929371	66.55275366	163.7011049	31.28166135	39.62085333	711.9764996	3.578707672	32.41126689	0.079215851	vapor
869	0.1								13.84698887	0.072217867	59.37059408	66.59238078	163.7467319	31.29429303	39.63338825	712.3569848	3.566988598	32.45124101	0.079347789	vapor
870	0.1								13.83104172	0.072301134	59.40190704	66.63202044	163.792321	31.30692761	39.6459266	712.7372131	3.555321448	32.4912046	0.079479785	vapor
871	0.1								13.81513135	0.0723844	59.43323259	66.67167263	163.837872	31.31956506	39.65846834	713.1171851	3.543705916	32.53115765	0.079611838	vapor
872	0.1								13.79925763	0.072467667	59.46457072	66.71133737	163.8833852	31.33220536	39.67101343	713.4969012	3.532141699	32.57110013	0.079743947	vapor
873	0.1								13.78342043	0.072550932	59.49592145	66.75101466	163.9288606	31.34484847	39.68356185	713.876362	3.520628496	32.61103204	0.079876114	vapor
874	0.1								13.76761964	0.072634197	59.52728478	66.7907045	163.9742983	31.35749436	39.69611355	714.2555681	3.509166008	32.65095336	0.080008336	vapor
875	0.1								13.75185512	0.072717462	59.5586607	66.83040689	164.0196984	31.37014301	39.70866851	714.63452	3.497753938	32.69086408	0.080140616	vapor
876	0.1								13.73612675	0.072800726	59.59004923	66.87012184	164.065061	31.38279437	39.72122669	715.0132182	3.486391992	32.73076417	0.080272952	vapor
877	0.1								13.7204344	0.07288399	59.62145037	66.90984934	164.1103862	31.39544843	39.73378806	715.3916633	3.475079877	32.77065363	0.080405344	vapor
878	0.1								13.70477795	0.072967253	59.65286412	66.94958941	164.155674	31.40810514	39.74635258	715.7698557	3.463817303	32.81053243	0.080537792	vapor
879	0.1								13.68915728	0.073050516	59.68429047	66.98934205	164.2009246	31.42076449	39.75892022	716.1477961	3.452603982	32.85040057	0.080670296	vapor
880	0.1								13.67357227	0.073133778	59.71572945	67.02910726	164.2461381	31.43342643	39.77149095	716.5254848	3.441439628	32.89025803	0.080802856	vapor
881	0.1								13.65802278	0.07321704	59.74718104	67.06888503	164.2913144	31.44609094	39.78406472	716.9029225	3.430323957	32.93010479	0.080935473	vapor
882	0.1								13.64250871	0.073300301	59.77864525	67.10867539	164.3364538	31.45875799	39.79664152	717.2801097	3.419256688	32.96994085	0.081068144	vapor
883	0.1								13.62702992	0.073383562	59.81012208	67.14847832	164.3815563	31.47142755	39.8092213	717.6570469	3.40823754	33.00976618	0.081200872	vapor
884	0.1								13.6115863	0.073466823	59.84161154	67.18829383	164.4266219	31.48409958	39.82180402	718.0337346	3.397266236	33.04958077	0.081333655	vapor
885	0.1								13.59617773	0.073550083	59.87311363	67.22812193	164.4716509	31.49677406	39.83438967	718.4101734	3.3863425	33.08938462	0.081466493	vapor
886	0.1								13.58080408	0.073633343	59.90462835	67.26796261	164.5166432	31.50945095	39.84697819	718.7863637	3.37546606	33.12917769	0.081599386	vapor
887	0.1								13.56546525	0.073716602	59.9361557	67.30781588	164.5615989	31.52213023	39.85956957	719.162306	3.364636642	33.16895999	0.081732335	vapor
888	0.1								13.5501611	0.073799861	59.96769569	67.34768175	164.6065182	31.53481187	39.87216376	719.538001	3.353853978	33.20873149	0.081865339	vapor
889	0.1								13.53489153	0.073883119	59.99924832	67.38756021	164.6514011	31.54749583	39.88476073	719.9134491	3.343117799	33.24849219	0.081998397	vapor
890	0.1								13.51965641	0.073966377	60.03081359	67.42745127	164.6962477	31.56018208	39.89736045	720.2886508	3.33242784	33.28824206	0.082131511	vapor
891	0.1								13.50445563	0.074049634	60.06239151	67.46735493	164.7410581	31.57287059	39.90996288	720.6636066	3.321783837	33.3279811	0.082264679	vapor
892	0.1								13.48928907	0.074132891	60.09398207	67.5072712	164.7858324	31.58556134	39.922568	721.038317	3.311185529	33.3677093	0.082397902	vapor
893	0.1								13.47415662	0.074216148	60.12558528	67.54720007	164.8305707	31.59825429	39.93517576	721.4127826	3.300632654	33.40742663	0.082531179	vapor
894	0.1								13.45905815	0.074299404	60.15720114	67.58714155	164.8752729	31.6109494	39.94778613	721.7870039	3.290124955	33.44713309	0.082664511	vapor
895	0.1								13.44399356	0.07438266	60.18882966	67.62709564	164.9199393	31.62364666	39.96039908	722.1609813	3.279662175	33.48682867	0.082797897	vapor
896	0.1								13.42896274	0.074465915	60.22047083	67.66706235	164.9645699	31.63634603	39.97301458	722.5347154	3.269244061	33.52651335	0.082931337	vapor
897	0.1								13.41396556	0.07454917	60.25212467	67.70704167	165.0091648	31.64904747	39.98563259	722.9082066	3.258870358	33.56618711	0.083064831	vapor
898	0.1								13.39900191	0.074632425	60.28379116	67.74703362	165.0537241	31.66175097	39.99825308	723.2814555	3.248540817	33.60584995	0.08319838	vapor
899	0.1								13.38407169	0.074715679	60.31547031	67.78703818	165.0982478	31.67445648	40.01087602	723.6544626	3.238255188	33.64550185	0.083331982	vapor
900	0.1								13.36917478	0.074798932	60.34716213	67.82705537	165.1427361	31.68716398	40.02350137	724.0272284	3.228013224	33.68514281	0.083465637	vapor
901	0.1								13.35431106	0.074882186	60.37886662	67.86708518	165.187189	31.69987343	40.03612909	724.3997533	3.217814679	33.7247728	0.083599347	vapor
902	0.1								13.33948043	0.074965439	60.41058378	67.90712763	165.2316066	31.71258481	40.04875917	724.7720379	3.20765931	33.76439182	0.08373311	vapor
903	0.1								13.32468278	0.075048691	60.44231361	67.9471827	165.2759889	31.72529809	40.06139155	725.1440827	3.197546874	33.80399985	0.083866926	vapor
904	0.1								13.30991799	0.075131943	60.47405611	67.98725041	165.3203361	31.73801323	40.07402621	725.5158881	3.187477131	33.84359689	0.084000796	vapor
905	0.1								13.29518596	0.075215195	60.50581129	68.02733076	165.3646483	31.7507302	40.08666312	725.8874547	3.177449843	33.88318291	0.084134719	vapor
906	0.1								13.28048657	0.075298446	60.53757915	68.06742374	165.4089255	31.76344898	40.09930223	726.258783	3.167464772	33.92275792	0.084268695	vapor
907	0.1								13.26581972	0.075381697	60.56935968	68.10752936	165.4531677	31.77616953	40.11194353	726.6298733	3.157521683	33.96232189	0.084402724	vapor
908	0.1								13.2511853	0.075464947	60.6011529	68.14764763	165.4973752	31.78889182	40.12458697	727.0007263	3.147620342	34.00187482	0.084536806	vapor
909	0.1								13.23658321	0.075548197	60.6329588	68.18777854	165.5415479	31.80161582	40.13723253	727.3713424	3.137760517	34.04141669	0.084670941	vapor
910	0.1								13.22201332	0.075631447	60.66477739	68.22792209	165.585686	31.8143415	40.14988016	727.7417222	3.127941979	34.08094749	0.084805128	vapor
911	0.1								13.20747555	0.075714696	60.69660867	68.2680783	165.6297894	31.82706883	40.16252983	728.111866	3.118164497	34.12046721	0.084939368	vapor
912	0.1								13.19296977	0.075797945	60.72845263	68.30824715	165.6738584	31.83979778	40.17518152	728.4817744	3.108427846	34.15997585	0.085073661	vapor
913	0.1								13.17849589	0.075881194	60.76030929	68.34842866	165.7178929	31.85252832	40.18783519	728.8514478	3.098731798	34.19947338	0.085208006	vapor
914	0.1								13.1640538	0.075964442	60.79217864	68.38862282	165.7618931	31.86526042	40.2004908	729.2208868	3.089076131	34.2389598	0.085342403	vapor
915	0.1								13.1496434	0.07604769	60.82406068	68.42882964	165.805859	31.87799405	40.21314833	729.5900918	3.079460622	34.2784351	0.085476852	vapor
916	0.1								13.13526458	0.076130937	60.85595542	68.46904912	165.8497907	31.89072917	40.22580773	729.9590633	3.069885049	34.31789927	0.085611353	vapor
917	0.1								13.12091723	0.076214184	60.88786286	68.50928126	165.8936883	31.90346576	40.23846899	730.3278018	3.060349194	34.35735229	0.085745907	vapor
918	0.1								13.10660125	0.076297431	60.919783	68.54952606	165.9375519	31.91620378	40.25113205	730.6963078	3.050852838	34.39679415	0.085880512	vapor
919	0.1								13.09231655	0.076380677	60.95171583	68.58978352	165.9813814	31.92894321	40.2637969	731.0645816	3.041395766	34.43622485	0.086015169	vapor
920	0.1								13.07806301	0.076463923	60.98366138	68.63005365	166.0251771	31.94168401	40.27646349	731.4326239	3.031977762	34.47564438	0.086149878	vapor
921	0.1								13.06384054	0.076547168	61.01561962	68.67033645	166.068939	31.95442615	40.2891318	731.8004351	3.022598612	34.51505272	0.086284638	vapor
922	0.1								13.04964903	0.076630413	61.04759058	68.71063192	166.1126671	31.96716961	40.30180179	732.1680157	3.013258106	34.55444986	0.08641945	vapor
923	0.1								13.03548838	0.076713658	61.07957424	68.75094006	166.1563616	31.97991436	40.31447342	732.5353661	3.003956032	34.59383579	0.086554313	vapor
924	0.1								13.02135849	0.076796903	61.1115706	68.79126087	166.2000225	31.99266035	40.32714668	732.9024867	2.994692181	34.63321051	0.086689227	vapor
925	0.1								13.00725926	0.076880147	61.14357968	68.83159435	166.2436498	32.00540756	40.33982151	733.2693782	2.985466347	34.672574	0.086824192	vapor
926	0.1								12.9931906	0.07696339	61.17560147	68.87194051	166.2872437	32.01815597	40.3524979	733.6360409	2.976278321	34.71192626	0.086959209	vapor
927	0.1								12.97915239	0.077046634	61.20763598	68.91229935	166.3308043	32.03090554	40.3651758	734.0024753	2.967127901	34.75126727	0.087094276	vapor
928	0.1								12.96514455	0.077129877	61.23968319	68.95267086	166.3743315	32.04365623	40.37785519	734.3686818	2.958014883	34.79059703	0.087229395	vapor
929	0.1								12.95116697	0.077213119	61.27174313	68.99305506	166.4178255	32.05640803	40.39053603	734.734661	2.948939063	34.82991552	0.087364564	vapor
930	0.1								12.93721955	0.077296362	61.30381578	69.03345193	166.4612864	32.0691609	40.40321828	735.1004133	2.939900243	34.86922273	0.087499784	vapor
931	0.1								12.9233022	0.077379603	61.33590115	69.07386149	166.5047142	32.0819148	40.41590193	735.4659392	2.930898222	34.90851866	0.087635054	vapor
932	0.1								12.90941483	0.077462845	61.36799924	69.11428374	166.548109	32.09466971	40.42858692	735.8312391	2.921932804	34.9478033	0.087770375	vapor
933	0.1								12.89555732	0.077546086	61.40011004	69.15471867	166.5914708	32.1074256	40.44127324	736.1963134	2.91300379	34.98707663	0.087905746	vapor
934	0.1								12.88172959	0.077629327	61.43223357	69.19516629	166.6347998	32.12018244	40.45396085	736.5611627	2.904110986	35.02633866	0.088041167	vapor
935	0.1								12.86793154	0.077712568	61.46436983	69.23562659	166.678096	32.13294019	40.46664971	736.9257874	2.895254198	35.06558936	0.088176639	vapor
936	0.1								12.85416307	0.077795808	61.4965188	69.27609958	166.7213595	32.14569883	40.4793398	737.290188	2.886433234	35.10482873	0.08831216	vapor
937	0.1								12.8404241	0.077879048	61.52868051	69.31658527	166.7645904	32.15845833	40.49203108	737.6543648	2.877647902	35.14405677	0.088447732	vapor
938	0.1								12.82671451	0.077962287	61.56085493	69.35708365	166.8077887	32.17121865	40.50472351	738.0183185	2.868898012	35.18327346	0.088583354	vapor
939	0.1								12.81303423	0.078045526	61.59304209	69.39759472	166.8509544	32.18397977	40.51741707	738.3820493	2.860183375	35.22247879	0.088719025	vapor
940	0.1								12.79938315	0.078128765	61.62524197	69.43811848	166.8940878	32.19674165	40.53011173	738.7455578	2.851503804	35.26167276	0.088854746	vapor
941	0.1								12.78576118	0.078212004	61.65745458	69.47865494	166.9371887	32.20950427	40.54280744	739.1088445	2.842859113	35.30085535	0.088990516	vapor
942	0.1								12.77216823	0.078295242	61.68967992	69.5192041	166.9802574	32.22226759	40.55550419	739.4719097	2.834249116	35.34002656	0.089126336	vapor
943	0.1								12.75860421	0.07837848	61.72191799	69.55976595	167.0232939	32.23503158	40.56820193	739.8347539	2.82567363	35.37918639	0.089262206	vapor
944	0.1								12.74506902	0.078461717	61.75416879	69.6003405	167.0662981	32.24779622	40.58090063	740.1973776	2.817132473	35.41833481	0.089398124	vapor
945	0.1								12.73156257	0.078544954	61.78643233	69.64092775	167.1092704	32.26056148	40.59360027	740.5597812	2.808625462	35.45747183	0.089534092	vapor
946	0.1								12.71808477	0.078628191	61.81870859	69.6815277	167.1522106	32.27332731	40.60630081	740.9219651	2.800152419	35.49659743	0.089670109	vapor
947	0.1								12.70463553	0.078711428	61.85099759	69.72214035	167.1951188	32.2860937	40.61900222	741.2839299	2.791713163	35.53571162	0.089806175	vapor
948	0.1								12.69121476	0.078794664	61.88329933	69.76276571	167.2379952	32.29886062	40.63170446	741.6456759	2.783307518	35.57481437	0.08994229	vapor
949	0.1								12.67782236	0.0788779	61.9156138	69.80340376	167.2808397	32.31162802	40.6444075	742.0072036	2.774935306	35.61390568	0.090078454	vapor
950	0.1								12.66445825	0.078961135	61.947941	69.84405452	167.3236525	32.32439589	40.65711132	742.3685134	2.766596353	35.65298555	0.090214666	vapor
951	0.1								12.65112233	0.07904437	61.98028094	69.88471799	167.3664337	32.33716419	40.66981587	742.7296057	2.758290484	35.69205396	0.090350927	vapor
952	0.1								12.63781452	0.079127605	62.01263362	69.92539415	167.4091832	32.3499329	40.68252114	743.0904811	2.750017526	35.73111092	0.090487237	vapor
953	0.1								12.62453473	0.07921084	62.04499903	69.96608303	167.4519012	32.36270198	40.69522708	743.4511399	2.741777307	35.7701564	0.090623595	vapor
954	0.1								12.61128287	0.079294074	62.07737719	70.00678461	167.4945877	32.3754714	40.70793366	743.8115826	2.733569656	35.80919041	0.090760002	vapor
955	0.1								12.59805885	0.079377308	62.10976808	70.0474989	167.5372428	32.38824113	40.72064085	744.1718096	2.725394404	35.84821294	0.090896456	vapor
956	0.1								12.58486258	0.079460542	62.14217171	70.08822589	167.5798665	32.40101114	40.73334863	744.5318214	2.717251382	35.88722397	0.091032959	vapor
957	0.1								12.57169398	0.079543775	62.17458807	70.12896559	167.622459	32.41378141	40.74605695	744.8916183	2.709140422	35.92622351	0.09116951	vapor
958	0.1								12.55855296	0.079627008	62.20701718	70.169718	167.6650203	32.4265519	40.75876579	745.2512008	2.701061359	35.96521154	0.091306109	vapor
959	0.1								12.54543943	0.079710241	62.23945903	70.21048312	167.7075504	32.43932258	40.77147512	745.6105694	2.693014026	36.00418806	0.091442756	vapor
960	0.1								12.53235331	0.079793473	62.27191362	70.25126095	167.7500494	32.45209343	40.78418489	745.9697244	2.684998259	36.04315306	0.09157945	vapor
961	0.1								12.5192945	0.079876705	62.30438095	70.29205149	167.7925175	32.46486441	40.79689509	746.3286663	2.677013896	36.08210653	0.091716193	vapor
962	0.1								12.50626293	0.079959937	62.33686101	70.33285475	167.8349545	32.47763549	40.80960568	746.6873956	2.669060775	36.12104847	0.091852982	vapor
963	0.1								12.49325851	0.080043169	62.36935382	70.37367071	167.8773607	32.49040664	40.82231663	747.0459126	2.661138733	36.15997887	0.09198982	vapor
964	0.1								12.48028115	0.0801264	62.40185938	70.41449938	167.9197361	32.50317784	40.83502791	747.4042177	2.653247612	36.19889773	0.092126705	vapor
965	0.1								12.46733077	0.080209631	62.43437767	70.45534076	167.9620807	32.51594906	40.84773948	747.7623115	2.645387252	36.23780503	0.092263637	vapor
966	0.1								12.45440728	0.080292862	62.4669087	70.49619486	168.0043947	32.52872025	40.86045131	748.1201943	2.637557495	36.27670077	0.092400616	vapor
967	0.1								12.44151061	0.080376092	62.49945248	70.53706166	168.046678	32.54149141	40.87316338	748.4778665	2.629758185	36.31558495	0.092537643	vapor
968	0.1								12.42864066	0.080459322	62.53200899	70.57794118	168.0889307	32.55426248	40.88587565	748.8353286	2.621989165	36.35445756	0.092674717	vapor
969	0.1								12.41579736	0.080542552	62.56457825	70.61883342	168.1311529	32.56703345	40.89858809	749.192581	2.614250281	36.39331858	0.092811837	vapor
970	0.1								12.40298062	0.080625781	62.59716025	70.65973836	168.1733447	32.57980429	40.91130067	749.5496241	2.606541378	36.43216803	0.092949005	vapor
971	0.1								12.39019035	0.08070901	62.62975499	70.70065602	168.2155062	32.59257497	40.92401335	749.9064583	2.598862304	36.47100588	0.093086219	vapor
972	0.1								12.37742648	0.080792239	62.66236248	70.74158639	168.2576373	32.60534545	40.93672612	750.2630841	2.591212907	36.50983213	0.09322348	vapor
973	0.1								12.36468893	0.080875468	62.6949827	70.78252947	168.2997381	32.61811571	40.94943893	750.6195018	2.583593035	36.54864678	0.093360788	vapor
974	0.1								12.35197761	0.080958696	62.72761567	70.82348527	168.3418088	32.63088571	40.96215175	750.9757118	2.576002539	36.58744982	0.093498142	vapor
975	0.1								12.33929244	0.081041924	62.76026138	70.86445377	168.3838493	32.64365544	40.97486456	751.3317147	2.56844127	36.62624125	0.093635542	vapor
976	0.1								12.32663335	0.081125152	62.79291982	70.90543499	168.4258598	32.65642485	40.98757731	751.6875107	2.560909079	36.66502106	0.093772989	vapor
977	0.1								12.31400024	0.081208379	62.82559101	70.94642893	168.4678403	32.66919392	41.00029	752.0431003	2.553405819	36.70378924	0.093910483	vapor
978	0.1								12.30139304	0.081291606	62.85827495	70.98743557	168.5097908	32.68196262	41.01300257	752.398484	2.545931345	36.74254578	0.094048022	vapor
979	0.1								12.28881168	0.081374833	62.89097162	71.02845493	168.5517115	32.69473093	41.025715	752.753662	2.53848551	36.7812907	0.094185607	vapor
980	0.1								12.27625606	0.08145806	62.92368103	71.069487	168.5936023	32.7074988	41.03842726	753.1086349	2.531068171	36.82002396	0.094323239	vapor
981	0.1								12.26372612	0.081541286	62.95640318	71.11053179	168.6354634	32.72026622	41.05113932	753.463403	2.523679184	36.85874558	0.094460916	vapor
982	0.1								12.25122177	0.081624512	62.98913807	71.15158928	168.6772948	32.73303315	41.06385115	753.8179668	2.516318405	36.89745555	0.094598639	vapor
983	0.1								12.23874293	0.081707738	63.0218857	71.19265949	168.7190965	32.74579957	41.07656271	754.1723266	2.508985695	36.93615385	0.094736408	vapor
984	0.1								12.22628954	0.081790963	63.05464607	71.23374241	168.7608687	32.75856544	41.08927398	754.5264829	2.501680911	36.97484049	0.094874223	vapor
985	0.1								12.2138615	0.081874189	63.08741917	71.27483804	168.8026113	32.77133074	41.10198493	754.880436	2.494403915	37.01351546	0.095012083	vapor
986	0.1								12.20145874	0.081957414	63.12020502	71.31594638	168.8443245	32.78409543	41.11469552	755.2341864	2.487154566	37.05217876	0.095149989	vapor
987	0.1								12.18908118	0.082040638	63.1530036	71.35706743	168.8860083	32.79685949	41.12740573	755.5877344	2.479932727	37.09083038	0.09528794	vapor
988	0.1								12.17672875	0.082123863	63.18581492	71.39820119	168.9276627	32.8096229	41.14011552	755.9410805	2.472738261	37.12947031	0.095425936	vapor
